Total Number of Aligned Reads:	1597105	Total Number of Mapped Genomes:	23211
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
NC_012590.1	0.00014596242274181347	0.0012021751857266743	1920.0	0.001188400261723556	1.3774924003118142e-05	0.014519611325569446	0.006727195851724791	10744.038130768922	0.0001709342842205115	0.03755482576286468
NZ_BHXD01000058.1	0.00013982469654317907	0.0002322953093253105	371.0	0.0002322953093253105	0.0	0.00013982469654317907	0.0002322953093253105	371.0	0.0002322953093253105	0.0
NZ_LR134242.1	0.0001251293763530865	0.0001358708413034835	217.0	0.0001358708413034835	0.0	0.0018742094529020784	0.0007480624662638864	1194.7343051823843	1.8783987276979285e-06	0.014706609772056314
NZ_QMIL01000023.1	0.00011755603561727043	0.00011520845529880628	184.0	0.00011520845529880628	0.0	0.00015062770841768635	0.0001517328750040438	242.33333333333337	0.00015402869567123013	5.635196183093785e-06
NZ_JADILU010000019.1	0.0001101081990915679	0.00017594334749437262	281.0	0.00017594334749437262	0.0	0.0003117789911721352	0.00041434345268470137	661.75	0.0003381117709856271	0.0003612786886272349
NZ_JXXV01000068.1	0.00010871470985863944	0.00018408307531439698	294.0	0.00018408307531439698	0.0	0.00010871470985863944	0.00018348989676880814	293.05263157894734	0.00018345694240516435	6.261329092326428e-07
NZ_WACO01000134.1	9.775693046366903e-05	0.00022165104986835555	354.0	0.00022165104986835555	0.0	9.775693046366903e-05	0.0002222771827775882	355.0	0.0002222771827775882	0.0
NZ_BHXD01000050.1	9.516526742157551e-05	9.705060093105963e-05	155.0	9.705060093105963e-05	0.0	9.516526742157551e-05	9.705060093105963e-05	155.0	9.705060093105963e-05	0.0
NZ_WACO01000046.1	8.463424044573795e-05	0.00010456419584185135	167.0	0.00010456419584185135	0.0	8.463424044573795e-05	0.00010456419584185135	167.0	0.00010456419584185135	0.0
NZ_CP014635.1	8.293530752298866e-05	0.0008815951361995611	1408.0	0.0008452794274640678	3.631570873549328e-05	0.010061774960222064	0.012232357444781393	19536.359236847587	0.0010951064582478923	0.027507897101317697
NZ_NISV01000002.1	8.164676977951582e-05	6.323942383249693e-05	101.0	6.323942383249693e-05	0.0	8.164676977951582e-05	6.323942383249693e-05	101.0	6.323942383249693e-05	0.0
NZ_JIAH01000008.1	6.926866026371905e-05	5.760422764940314e-05	92.0	5.760422764940314e-05	0.0	6.169203161170935e-05	5.384743019400728e-05	86.0	5.6351961830937856e-05	0.0
NZ_JIAH01000005.1	6.442150619261759e-05	8.32756769279415e-05	133.0	8.32756769279415e-05	0.0	6.089719488187705e-05	7.889274656331299e-05	126.0	7.951887947254563e-05	6.261329092326428e-07
NZ_BMSH01000105.1	6.429087237962047e-05	6.762235419712543e-05	108.0	6.762235419712543e-05	0.0	0.0001474940470579477	0.00020474546131907356	326.999999999999	9.955513256799021e-05	0.00036754001771956135
NC_006085.1	5.594650583593824e-05	0.0001008073983864555	161.0	0.0001008073983864555	0.0	3.8891334554258954e-05	3.669650614185543e-05	58.608173441688024	2.7549848006236283e-05	4.508156946475028e-05
NZ_QMIL01000014.1	5.5674089010084957e-05	9.579833511259435e-05	153.0	9.579833511259435e-05	0.0	9.362428925120526e-05	0.00014933269885198552	238.5000000000003	0.00013837537294041405	3.3811177098562715e-05
NZ_BNBF01000124.1	5.183726535071517e-05	4.6959968192448213e-05	75.0	4.6959968192448213e-05	0.0	5.18372649162152e-05	4.664690173783189e-05	74.5	4.6959968192448213e-05	0.0
NZ_JADLRJ010000039.1	4.9502663254093806e-05	5.009063273861143e-05	80.0	5.009063273861143e-05	0.0	4.9502663254093806e-05	5.009063273861143e-05	80.0	5.009063273861143e-05	0.0
NZ_BMRF01000060.1	4.883777807682301e-05	0.0003074312584332276	491.0	0.0003074312584332276	0.0	1.8312861369635067e-05	9.188649982185043e-05	146.75238829797644	5.572582892170521e-05	0.00010205966420492078
NZ_BMZP01000044.1	4.379539166430921e-05	5.4473563103239925e-05	87.0	5.4473563103239925e-05	0.0	3.441899572617792e-05	4.261386917542163e-05	68.05882352941177	3.318504418933007e-05	1.8783987276979285e-05
NZ_SUSS01000123.1	4.344912302570949e-05	4.7586101101680855e-05	76.0	4.7586101101680855e-05	0.0	5.763216657556395e-05	0.00020357696305325402	325.13378557716726	3.631570873549328e-05	0.0006455430294188548
NZ_JXXV01000071.1	4.150290077650486e-05	5.6351961830937856e-05	90.0	5.6351961830937856e-05	0.0	4.150290077650486e-05	5.6351961830937856e-05	90.0	5.6351961830937856e-05	0.0
NZ_LS483460.1	3.979540364010671e-05	0.0004126215871843116	659.0	0.00040260346063658933	1.0018126547722284e-05	0.008857766164944818	0.002101709082732969	3356.650084578239	7.889274656331299e-05	0.028770181046330705
NZ_JIAH01000006.1	3.874709018859813e-05	3.756797455395857e-05	60.0	3.756797455395857e-05	0.0	3.87480456892267e-05	3.694184164472593e-05	59.0	3.694184164472593e-05	0.0
NZ_JXXV01000067.1	3.828221417767626e-05	4.195090491858707e-05	67.0	4.195090491858707e-05	0.0	3.828221417767626e-05	4.257703782781971e-05	68.0	4.195090491858707e-05	6.261329092326428e-07
NZ_JADKPN010000028.1	3.6698008781224886e-05	2.5045316369305714e-05	40.0	2.5045316369305714e-05	0.0	0.00019488790067726991	0.0001625831829592735	259.6624144201705	0.0	0.0017619380065806568
NZ_LT906481.1	3.465863131967109e-05	0.00020224092968214362	323.0	0.00020224092968214362	0.0	2.9890613100743683e-05	6.840864842101465e-05	109.2557944364446	2.3793050550840427e-05	0.0003763058784488183
NZ_AMYT01000013.1	2.8433956756676347e-05	2.19146518231425e-05	35.0	2.19146518231425e-05	0.0	7.353491841763004e-05	5.615710579904088e-05	89.68879445717718	2.6297582187770997e-05	0.00022039878404989027
NZ_RRUE01000010.1	2.514101773563229e-05	2.0662386004677213e-05	33.0	2.0662386004677213e-05	0.0	0.00016320129583147623	0.00014106827458485152	225.3008466808393	6.637008837866013e-05	0.0008264954401870885
NZ_VSKS01000080.1	2.416926787182119e-05	5.071676564784407e-05	81.0	5.071676564784407e-05	0.0	1.7866550191343807e-05	4.054210587281362e-05	64.75	4.007250619088914e-05	1.0644259456954927e-05
NZ_LS483305.1	2.251452810667873e-05	6.449168965096221e-05	103.0	6.449168965096221e-05	0.0	0.0002225511324782009	0.00013081304350440255	208.92216584609884	1.2522658184652855e-06	0.0038907898979716423
NZ_BMIV01000061.1	2.2101011362399066e-05	2.942824673393421e-05	47.0	2.942824673393421e-05	0.0	0.0006545821044925333	0.0006658401712264843	1063.4166666666742	0.00046709515028755155	0.00126040554628531
NZ_QMIL01000028.1	2.2033570858543017e-05	2.3793050550840427e-05	38.0	2.3793050550840427e-05	0.0	7.802491757029258e-05	0.00017771739073719844	283.8333333333333	0.00017469108167590734	2.7549848006236283e-05
NZ_JIAH01000007.1	2.1837762297922256e-05	3.318504418933007e-05	53.0	3.318504418933007e-05	0.0	2.1830572537390523e-05	3.2558911280097425e-05	52.0	3.2558911280097425e-05	0.0
NZ_JIAH01000009.1	2.0975300866999874e-05	3.06805125523995e-05	49.0	3.06805125523995e-05	0.0	2.0913748958983907e-05	2.4106117005456748e-05	38.5	2.3166917641607783e-05	1.2522658184652855e-06
NZ_BMSD01000117.1	2.0860572369757557e-05	2.441918346007307e-05	39.0	2.441918346007307e-05	0.0	1.7246052836801097e-05	2.0975452459293534e-05	33.5	2.3166917641607783e-05	0.0
NZ_WACO01000608.1	2.013691050373944e-05	4.946449982937878e-05	79.0	4.946449982937878e-05	0.0	2.013691050373944e-05	4.946449982937878e-05	79.0	4.946449982937878e-05	0.0
NZ_CP012400.2	1.965979792360034e-05	1.3774924003118142e-05	22.0	1.3774924003118142e-05	0.0	1.6196898963236722e-06	2.772697419389233e-06	4.428288911993641	1.2522658184652855e-06	1.0018126547722284e-05
NZ_QOWJ01000045.1	1.8691185756784806e-05	2.942824673393421e-05	47.0	2.942824673393421e-05	0.0	0.00032370489963441944	0.0005053230490506013	807.0539682539605	1.3148791093885498e-05	0.002703015769157319
NZ_JVGP01000017.1	1.7365188786217654e-05	1.7531721458514e-05	28.0	1.7531721458514e-05	0.0	1.865770635514126e-06	1.8384330200969084e-06	2.936170568561873	0.0	8.765860729257e-06
NZ_WACO01000193.1	1.6334505961199922e-05	2.3793050550840427e-05	38.0	2.3793050550840427e-05	0.0	1.6334505961199922e-05	2.3793050550840427e-05	38.0	2.3793050550840427e-05	0.0
NZ_WACO01000125.1	1.4468043111283855e-05	2.3166917641607783e-05	37.0	2.3166917641607783e-05	0.0	5.4816873599338456e-05	8.344468034031357e-05	133.2699161949165	4.8212234010913496e-05	0.00021413745495756385
NC_000913.3	1.4283512578076799e-05	1.9410120186211927e-05	31.0	1.9410120186211927e-05	0.0	3.277565937287834e-06	6.45032033093732e-06	10.301838852141648	3.1306645461632142e-06	1.3774924003118142e-05
NZ_SUSS01000094.1	1.3790183754254351e-05	1.6905588549281357e-05	27.0	1.6905588549281357e-05	0.0	1.3790183754254351e-05	1.6905588549281357e-05	27.0	1.6905588549281357e-05	0.0
NZ_WACO01000229.1	1.3779666550545468e-05	4.8212234010913496e-05	77.0	4.8212234010913496e-05	0.0	1.3779666550545468e-05	4.8212234010913496e-05	77.0	4.8212234010913496e-05	0.0
NZ_CP045927.1	1.2644442998534614e-05	3.06805125523995e-05	49.0	3.06805125523995e-05	0.0	0.0014017920888649933	0.0005340897759556	852.9974516275686	0.0	0.010406328951446523
NZ_LT906467.1	1.2372065071388542e-05	0.00026548035351464053	424.0	0.00023730437259917163	2.8175980915468928e-05	0.002834374688124862	0.002336503757347986	3731.6418333792553	9.391993638489643e-06	0.033362239802642905
NZ_SUSS01000105.1	1.1692004087663785e-05	1.3774924003118142e-05	22.0	1.3774924003118142e-05	0.0	1.1692004087663785e-05	1.3774924003118142e-05	22.0	1.3774924003118142e-05	0.0
NZ_LR793266.1	1.1491043148884599e-05	1.565332273081607e-05	25.0	1.5027189821583428e-05	6.261329092326428e-07	3.900838998819044e-06	3.946302101319578e-06	6.302658817528004	2.504531636930571e-06	1.3148791093885498e-05
NZ_WACO01000384.1	1.1425137245150328e-05	1.7531721458514e-05	28.0	1.7531721458514e-05	0.0	1.1425137245150328e-05	1.7531721458514e-05	28.0	1.7531721458514e-05	0.0
NZ_BNBB01000054.1	1.1231897544734481e-05	6.073489219556635e-05	97.0	5.948262637710107e-05	1.2522658184652855e-06	1.010130172776686e-05	6.440870679326402e-05	102.86746766305593	3.756797455395857e-05	7.701434783561507e-05
NZ_JVTL01000090.1	1.1049765992676517e-05	3.568957582626064e-05	57.0	3.568957582626064e-05	0.0	1.1049767347988113e-05	3.631570873549328e-05	58.0	3.631570873549328e-05	0.0
NZ_WACO01000663.1	1.0783901970376673e-05	1.4401056912350785e-05	23.0	1.4401056912350785e-05	0.0	1.0783901970376673e-05	1.4401056912350785e-05	23.0	1.4401056912350785e-05	0.0
NZ_LS483464.1	1.0558125182171698e-05	0.0003024221951593665	483.0	0.000287395005337783	1.5027189821583428e-05	0.00015530147105956456	0.00022432709525666084	358.2739254698893	9.329380347566379e-05	0.004917021736203944
NZ_CP011311.1	1.0495513797552986e-05	0.00022728624605144934	363.0	0.00022039878404989027	6.887462001559071e-06	0.0021294337382019523	0.0010310580344751214	1646.7079421503888	0.00016842975258358093	0.011617896130811687
NZ_SUSS01000131.1	1.0390594812841167e-05	7.513594910791714e-06	12.0	7.513594910791714e-06	0.0	1.0390594812841167e-05	7.513594910791714e-06	12.0	7.513594910791714e-06	0.0
NZ_LS483383.1	1.0225223441965293e-05	6.887462001559071e-06	11.0	6.887462001559071e-06	0.0	4.710342702803743e-06	2.49081230013184e-06	3.978088778602062	1.2522658184652855e-06	8.765860729257e-06
NZ_WACO01000076.1	1.0123476248978992e-05	8.139727820024356e-06	13.0	8.139727820024356e-06	0.0	1.0123476248978992e-05	8.139727820024356e-06	13.0	8.139727820024356e-06	0.0
NZ_QMIL01000050.1	1.0067997477917103e-05	4.7586101101680855e-05	76.0	4.7586101101680855e-05	0.0	1.0067997477917103e-05	4.7586101101680855e-05	76.0	4.7586101101680855e-05	0.0
NZ_LR134479.1	9.882834010633866e-06	4.445543655551764e-05	71.0	4.257703782781971e-05	1.8783987276979285e-06	7.869841233333397e-06	6.554587023131868e-06	10.468363707579021	5.009063273861142e-06	1.4401056912350785e-05
NZ_CP015866.1	9.738614821154648e-06	3.5063442917028e-05	56.0	3.3811177098562715e-05	1.2522658184652855e-06	2.2224242116004887e-06	3.328391302039197e-06	5.315790390443312	2.504531636930571e-06	4.007250619088914e-05
NZ_SUSS01000130.1	9.614947187648022e-06	2.692371509700364e-05	43.0	2.692371509700364e-05	0.0	9.614947187648022e-06	2.692371509700364e-05	43.0	2.692371509700364e-05	0.0
NZ_SUSS01000134.1	8.884022403648915e-06	4.0698639100121785e-05	65.0	4.0698639100121785e-05	0.0	8.884022403648915e-06	4.0698639100121785e-05	65.0	4.0698639100121785e-05	0.0
NZ_CP006841.1	8.819877520961838e-06	0.00010894712620647985	174.0	0.0001008073983864555	8.139727820024356e-06	0.00013062474074951105	4.4040507247914e-05	70.33731432817969	1.7531721458514e-05	0.0006536827572388791
NZ_CP038157.1	8.642973361705467e-06	0.00024794863205612657	396.0	0.0002385566384176369	9.391993638489643e-06	0.0006591797678640616	0.00039540024636837624	631.4957104761655	9.391993638489643e-06	0.008325063161157218
NZ_CP010827.1	8.27869229719752e-06	0.00017531721458514	280.0	0.0001696820184020462	5.635196183093785e-06	0.007675491182617549	0.010677097099232463	17052.44516266966	0.002180820922857295	0.04140053409137157
NZ_BHXD01000040.1	7.825871531841279e-06	2.3793050550840427e-05	38.0	2.3793050550840427e-05	0.0	0.00017713648340579095	0.00035483995521062476	566.7166666666649	0.0001433844362142752	0.0009586094840351761
NZ_SUSS01000092.1	7.58115033876982e-06	3.0054379643166856e-05	48.0	3.0054379643166856e-05	0.0	7.58115033876982e-06	3.0054379643166856e-05	48.0	3.0054379643166856e-05	0.0
NZ_PKKP01000008.1	7.284086577219614e-06	2.8175980915468928e-05	45.0	2.8175980915468928e-05	0.0	1.6845284779023798e-06	2.1383981701813824e-06	3.4152464095875366	6.261329092326428e-07	1.3774924003118142e-05
NZ_SUSS01000147.1	7.210744965300316e-06	1.0644259456954927e-05	17.0	1.0644259456954927e-05	0.0	7.210744965300316e-06	1.0644259456954927e-05	17.0	1.0644259456954927e-05	0.0
NZ_JIAH01000010.1	7.0835933872581385e-06	1.8783987276979285e-05	30.0	1.8783987276979285e-05	0.0	7.074096362549043e-06	1.7531721458514e-05	28.0	1.7531721458514e-05	0.0
NZ_BMUF01000037.1	7.0734120637861196e-06	3.318504418933007e-05	53.0	3.318504418933007e-05	0.0	6.852221171644285e-06	3.464824152881608e-05	55.336879786879805	1.7531721458514e-05	4.6333835283215565e-05
NZ_SUSS01000110.1	7.065420838537263e-06	4.8212234010913496e-05	77.0	4.8212234010913496e-05	0.0	7.065420838537263e-06	4.8212234010913496e-05	77.0	4.8212234010913496e-05	0.0
NZ_BMTE01000135.1	6.7915626935806356e-06	5.635196183093785e-06	9.0	5.635196183093785e-06	0.0	8.571752094224479e-05	8.007616486708355e-05	127.89004329004348	5.009063273861142e-06	0.0004414237010090132
NZ_WACO01000289.1	6.331016740973579e-06	1.9410120186211927e-05	31.0	1.9410120186211927e-05	0.0	6.331016740973579e-06	1.9410120186211927e-05	31.0	1.9410120186211927e-05	0.0
NZ_JIAH01000011.1	6.1878682120371195e-06	1.3774924003118142e-05	22.0	1.3774924003118142e-05	0.0	6.187867125676088e-06	1.3774924003118142e-05	22.0	1.3774924003118142e-05	0.0
NZ_SUSS01000128.1	5.959585364902094e-06	1.0018126547722284e-05	16.0	1.0018126547722284e-05	0.0	5.959585364902094e-06	1.0018126547722284e-05	16.0	1.0018126547722284e-05	0.0
NZ_JXXV01000070.1	5.763359931622489e-06	1.6905588549281357e-05	27.0	1.6905588549281357e-05	0.0	5.763359931622489e-06	1.6905588549281357e-05	27.0	1.6905588549281357e-05	0.0
NZ_GG666999.1	5.582022141819886e-06	5.009063273861142e-06	8.0	5.009063273861142e-06	0.0	3.719388466574217e-06	4.3829303646285e-06	7.0	3.1306645461632142e-06	2.504531636930571e-06
NZ_MAYG01000035.1	5.5242924093081045e-06	2.504531636930571e-06	4.0	2.504531636930571e-06	0.0	9.183856002356378e-07	7.503656293184846e-07	1.1984126984126984	0.0	1.8783987276979285e-06
NZ_PDNI01000016.1	5.50654847405144e-06	1.127039236618757e-05	18.0	1.127039236618757e-05	0.0	5.4878661540636004e-05	4.736838014913875e-05	75.65227677809024	5.635196183093785e-06	0.0005616412195816806
NZ_BMTE01000132.1	5.439801317126769e-06	8.139727820024356e-06	13.0	8.139727820024356e-06	0.0	5.439801317126769e-06	8.139727820024356e-06	13.0	8.139727820024356e-06	0.0
NZ_BMSD01000324.1	5.264452520890642e-06	3.1306645461632142e-06	5.0	3.1306645461632142e-06	0.0	5.264452520890642e-06	3.1306645461632142e-06	5.0	3.1306645461632142e-06	0.0
NZ_JADLRJ010000035.1	5.1447570554660325e-06	4.6333835283215565e-05	74.0	4.6333835283215565e-05	0.0	5.421458398545862e-06	4.883836692014614e-05	78.0	4.946449982937878e-05	0.0
NZ_BMTE01000077.1	5.008184595456279e-06	3.756797455395857e-06	6.0	3.756797455395857e-06	0.0	4.954079650680574e-06	3.2871977734713746e-06	5.25	3.1306645461632142e-06	6.261329092326428e-07
NZ_BMSD01000246.1	4.977962748569111e-06	8.139727820024356e-06	13.0	8.139727820024356e-06	0.0	4.977962748569111e-06	8.139727820024356e-06	13.0	8.139727820024356e-06	0.0
NZ_JIAH01000002.1	4.930645149433378e-06	5.009063273861142e-06	8.0	5.009063273861142e-06	0.0	4.897907808698121e-06	3.756797455395857e-06	6.0	3.756797455395857e-06	0.0
NZ_QMIL01000049.1	4.926764458343585e-06	8.703247438333736e-05	139.0	8.703247438333736e-05	0.0	4.926764525958902e-06	8.953700602026792e-05	143.0	9.07892718387332e-05	0.0
NZ_CP053988.1	4.92015796200125e-06	7.513594910791714e-06	12.0	7.513594910791714e-06	0.0	3.6138918203155213e-06	2.0844403888894615e-06	3.3290701672973038	1.8783987276979285e-06	3.756797455395857e-06
NZ_WACO01000553.1	4.9108651618623575e-06	1.2522658184652857e-05	20.0	1.2522658184652857e-05	0.0	4.9108651618623575e-06	1.3148791093885498e-05	21.0	1.3148791093885498e-05	0.0
